distance_m,easting_m,northing_m,elevation_m_egm2008,dem_valid
157350.0,251055.02269870858,3080255.3988339407,206.86758422851562,True
157380.0,251026.55656812922,3080264.8683188246,205.5,True
157410.0,250998.13285647598,3080274.4648085916,208.45701599121094,True
157440.0,250969.5048478078,3080283.3798659192,206.95428466796875,True
157470.0,250940.4722799898,3080290.9157452015,206.34938049316406,True
157500.0,250910.74485241153,3080294.9505995456,205.54222106933594,True
157530.0,250880.96277808637,3080298.4336450906,205.5,True
157560.0,250851.02052255863,3080300.0476033245,207.99325561523438,True
157590.0,250821.06738557067,3080298.3714217767,219.09288024902344,True
157620.0,250791.2808474256,3080294.8533825013,205.36642456054688,True
157650.0,250761.36526987093,3080292.6840020404,205.14862060546875,True
157680.0,250731.44630542997,3080294.0083491234,205.49232482910156,True
157710.0,250701.71826335645,3080297.800058855,205.0,True
157740.0,250672.1382952534,3080302.8026069086,205.0,True
157770.0,250642.79869801571,3080309.0488393023,205.0,True
157800.0,250613.48495981458,3080315.4288669415,205.0,True
157830.0,250583.85778484782,3080320.126160344,205.0,True
157860.0,250554.21285765644,3080324.7281481554,205.0,True
157890.0,250524.41378572665,3080328.1099365316,206.9791259765625,True
157920.0,250494.5557298004,3080331.0248115384,205.0,True
157950.0,250464.70353228727,3080333.9986841283,205.0,True
157980.0,250434.8553105472,3080337.012595035,205.0,True
158010.0,250404.93741381462,3080337.815018051,205.0,True
158040.0,250377.4329939788,3080327.75821694,206.4828643798828,True
158070.0,250364.13424324244,3080301.445631413,205.0,True
158100.0,250358.149961704,3080272.1271187672,205.0,True
158130.0,250357.45423529082,3080242.2111123796,205.0,True
158160.0,250362.51800255905,3080212.7768140235,204.92808532714844,True
158190.0,250372.3193212975,3080184.457201124,204.5,True
158220.0,250383.11847458666,3080156.468305322,205.3177947998047,True
158250.0,250394.08667761376,3080128.546006204,204.53622436523438,True
158280.0,250405.27883165982,3080100.711931982,204.5,True
158310.0,250416.43072380792,3080072.863256391,204.89622497558594,True
158340.0,250425.6823828268,3080044.3254427854,204.5,True
158370.0,250433.81811718745,3080015.478993313,204.5,True
158400.0,250438.71326505428,3079985.9127877625,209.99734497070312,True
158430.0,250439.43771774942,3079956.0915410426,209.90911865234375,True
158460.0,250436.06060131307,3079926.3027496394,204.5,True
158490.0,250431.28288001128,3079896.691418036,204.5,True
158520.0,250421.71025045478,3079868.2596618705,204.5,True
158550.0,250411.51829825543,3079840.0809650365,204.5,True
158580.0,250398.4542222653,3079813.0748561253,204.5,True
158610.0,250382.32446232252,3079787.951115119,204.5,True
158640.0,250363.4745376411,3079764.674808112,204.5,True
158670.0,250342.10843270505,3079743.628814496,204.5,True
158700.0,250318.2211311055,3079725.4795218846,204.0,True
158730.0,250291.33910765848,3079712.603023685,204.0,True
158760.0,250261.5776891252,3079711.155205626,204.0,True
158790.0,250232.18897395596,3079716.942410728,204.0,True
158820.0,250206.52086227958,3079731.605809063,204.0,True
158850.0,250183.55776332275,3079750.911147348,204.0,True
158880.0,250159.58880301943,3079768.9024805776,204.0,True
158910.0,250131.76883751343,3079779.5682258946,204.0,True
158940.0,250102.1703532379,3079784.171183354,204.0,True
158970.0,250072.4419039056,3079788.1985025983,207.75411987304688,True
159000.0,250042.62672576806,3079791.243650129,205.45687866210938,True
159030.0,250012.6525543353,3079792.488257264,204.0,True
159060.0,249982.67838290255,3079793.732864398,204.0,True
159090.0,249952.7042114698,3079794.9774715328,204.0,True
159120.0,249922.73004003704,3079796.2220786675,204.0,True
159150.0,249892.75586860426,3079797.466685802,204.0,True
159180.0,249862.7816971715,3079798.711292937,203.54627990722656,True
159210.0,249832.80752573875,3079799.955900071,203.5,True
159240.0,249802.833354306,3079801.200507206,203.5,True
159270.0,249772.85918287325,3079802.4451143406,203.5,True
159300.0,249742.91790077198,3079804.217478324,203.5,True
159330.0,249713.02112276678,3079806.7039748365,203.5,True
159360.0,249683.12434476154,3079809.190471349,203.5,True
159390.0,249653.2275667563,3079811.6769678616,203.5,True
159420.0,249623.3307887511,3079814.163464374,203.5,True
159450.0,249593.43401074587,3079816.649960886,203.5,True
159480.0,249563.8879584303,3079821.765220329,203.68206787109375,True
159510.0,249534.38503564175,3079827.2037446634,203.5,True
159540.0,249505.0003759165,3079833.2354009612,203.5,True
159570.0,249476.01847489053,3079840.914109167,203.5,True
159600.0,249447.22303059977,3079849.3297130135,203.5,True
159630.0,249418.60256999085,3079858.3200040124,203.50985717773438,True
159660.0,249390.00339647452,3079867.3802067796,203.50985717773438,True
159690.0,249361.4042229582,3079876.4404095467,203.69607543945312,True
159720.0,249332.80504944187,3079885.5006123143,203.0,True
159750.0,249304.22799251482,3079894.6287607756,203.0,True
159780.0,249275.77535502307,3079904.1391456136,203.0,True
159810.0,249247.32271753132,3079913.6495304513,203.0,True
159840.0,249218.87008003957,3079923.1599152894,203.0,True
159870.0,249190.41744254783,3079932.670300127,203.88340759277344,True
159900.0,249161.96480505608,3079942.1806849646,203.0,True
159930.0,249134.0797488706,3079953.23822273,203.0,True
159960.0,249106.2269816524,3079964.383776027,203.0,True
159990.0,249078.3742144342,3079975.529329323,203.0,True
160020.0,249050.59776750449,3079986.835435804,202.5641326904297,True
160050.0,249024.36924428112,3080001.3978727404,202.5,True
160080.0,248998.14072105775,3080015.9603096764,202.5,True
160110.0,248971.9121978344,3080030.522746613,202.5,True
160140.0,248945.68367461103,3080045.085183549,202.5,True
160170.0,248919.4551513877,3080059.647620485,202.5,True
160200.0,248893.22662816432,3080074.2100574216,202.5,True
160230.0,248866.99810494095,3080088.7724943575,202.4860076904297,True
160260.0,248840.7695817176,3080103.334931294,202.25035095214844,True
160290.0,248814.54105849424,3080117.8973682304,202.0,True
160320.0,248788.3125352709,3080132.4598051663,202.0,True
160350.0,248762.08401204753,3080147.022242103,202.0,True
160380.0,248735.85548882416,3080161.5846790387,202.0,True
160410.0,248709.59560205854,3080176.0869663577,202.0,True
160440.0,248682.64044665164,3080189.2558538197,202.0,True
160470.0,248655.55890531043,3080202.144991588,202.0,True
160500.0,248627.86008062586,3080213.667799887,201.9634246826172,True
160530.0,248600.1612559413,3080225.1906081857,201.5,True
160560.0,248571.62540960766,3080234.414335646,201.5,True
160590.0,248543.00171010653,3080243.3967532977,207.08590698242188,True
160620.0,248513.74054416965,3080249.9746862827,202.82833862304688,True
160650.0,248484.25074780354,3080255.183203656,201.5,True
160680.0,248454.3541251904,3080257.485456768,201.5,True
160710.0,248424.41645610164,3080255.552591142,202.09518432617188,True
160740.0,248395.32236446493,3080248.3434487977,203.55003356933594,True
160770.0,248367.8038881923,3080236.3963376977,201.2610321044922,True
160800.0,248344.72796577486,3080217.252222126,201.2610321044922,True
160830.0,248321.7144365641,3080198.0070286156,201.16537475585938,True
160860.0,248298.70090735334,3080178.761835105,201.0,True
160890.0,248276.41736069595,3080158.6849213624,201.0,True
160920.0,248254.34904933386,3080138.3627749793,201.0,True
160950.0,248232.28073797177,3080118.0406285957,201.0,True
160980.0,248210.21242660968,3080097.7184822126,201.0,True
161010.0,248188.11730450334,3080077.425518179,200.53366088867188,True
161040.0,248166.0018691111,3080057.1546642897,200.53366088867188,True
161070.0,248144.909561227,3080035.840821581,200.5,True
161100.0,248125.35845777488,3080013.172655173,200.5,True
161130.0,248107.8365137143,3079988.82144419,200.5,True
161160.0,248091.31812475636,3079963.7820854113,200.5,True
161190.0,248074.91721936167,3079938.6621669754,200.5,True
161220.0,248058.51631396695,3079913.542248539,200.5,True
161250.0,248042.55050004652,3079888.147713599,200.4492645263672,True
161280.0,248026.9304680733,3079862.5349316113,200.0,True
161310.0,248012.82164645565,3079836.081441269,200.0,True
161340.0,248001.5610073247,3079808.395551719,200.0,True
161370.0,247993.59112345683,3079779.513200575,200.0,True
161400.0,247988.5283586257,3079749.943479368,200.0,True
161430.0,247983.46559379456,3079720.373758161,200.0,True
161460.0,247978.40282896342,3079690.804036954,200.0,True
161490.0,247972.85046864304,3079661.339361152,199.94549560546875,True
161520.0,247964.11057872654,3079632.714779077,199.6379852294922,True
161550.0,247951.17082875175,3079605.7281442955,199.5,True
161580.0,247934.36999986912,3079580.953434575,199.5,True
161610.0,247914.44952763946,3079558.521876757,199.5,True
161640.0,247892.12701576317,3079538.538893746,199.5,True
161670.0,247868.6924033866,3079519.83893899,199.5,True
161700.0,247844.55757954926,3079502.0201208945,199.5,True
161730.0,247819.62323769685,3079485.4441616344,199.5,True
161760.0,247793.40165415846,3079470.869232587,199.3126983642578,True
161790.0,247767.18007062006,3079456.294303539,199.0,True
161820.0,247740.72081224583,3079442.165419366,199.0,True
161850.0,247713.998912766,3079428.5294343196,199.0,True
161880.0,247686.5987214528,3079416.390568776,199.0,True
161910.0,247657.74414493635,3079409.478901068,199.0,True
161940.0,247627.8430505987,3079409.1541676396,199.0,True
161970.0,247597.93922198814,3079411.554366114,199.0,True
162000.0,247568.03829415343,3079413.9847287876,199.0,True
162030.0,247538.30830198602,3079418.0006428463,199.0,True
162060.0,247508.38717442294,3079419.6466998886,199.0,True
162090.0,247478.39785926638,3079420.4473099313,199.0,True
162120.0,247448.5160946796,3079417.8900871007,199.0,True
162150.0,247419.0672222177,3079412.344083476,198.95179748535156,True
162180.0,247390.29806275998,3079404.234922906,198.6280059814453,True
162210.0,247362.51694899704,3079392.9119498823,198.5,True
162240.0,247336.31671764798,3079378.3478275975,198.5,True
162270.0,247310.90591795364,3079362.409642592,198.5,True
162300.0,247286.2356425894,3079345.3605188536,198.5,True
162330.0,247261.92161282676,3079327.7870173045,198.5,True
162360.0,247237.60758306412,3079310.2135157553,198.5,True
162390.0,247213.2935533015,3079292.6400142056,198.5,True
162420.0,247189.30209975666,3079274.6359269237,198.5,True
162450.0,247165.60373345626,3079256.240616796,198.5,True
162480.0,247142.6324626648,3079236.9902002607,198.5,True
162510.0,247120.66663482727,3079216.5573246083,198.5,True
162540.0,247103.34583358475,3079192.1187214665,198.5,True
162570.0,247088.60354903943,3079166.023242821,198.5,True
162600.0,247078.57838184276,3079137.814229715,199.00299072265625,True
162630.0,247071.6232746549,3079108.657126831,198.5,True
162660.0,247065.2695246638,3079079.3376817293,198.5,True
162690.0,247058.91577467267,3079050.0182366283,198.5,True
162720.0,247052.56202468154,3079020.6987915267,198.5,True
162750.0,247046.20827469043,3078991.3793464256,198.5,True
162780.0,247041.16756250983,3078961.8156917607,198.5,True
162810.0,247036.5549413116,3078932.172417217,198.5,True
162840.0,247031.94232011333,3078902.529142673,198.5,True
162870.0,247027.3296989151,3078872.8858681293,198.5,True
162900.0,247022.71707771684,3078843.2425935855,198.5,True
162930.0,247018.1044565186,3078813.5993190417,198.5,True
162960.0,247013.49183532034,3078783.956044498,198.5,True
162990.0,247008.8792141221,3078754.312769954,198.5,True
163020.0,247004.26659292384,3078724.6694954103,198.5,True
163050.0,246998.87409756702,3078695.1665702616,198.5,True
163080.0,246992.8625714298,3078665.775048465,198.5,True
163110.0,246986.8510452926,3078636.383526669,198.5,True
163140.0,246980.50069889895,3078607.067498234,198.5,True
163170.0,246973.46545566068,3078577.904073322,198.5,True
163200.0,246966.43021242245,3078548.7406484107,198.5,True
163230.0,246959.47690961877,3078519.5592192085,198.5,True
163260.0,246953.63855278114,3078490.1328094816,198.5,True
163290.0,246947.80019594348,3078460.706399754,198.5,True
163320.0,246943.74610907809,3078430.9897354087,198.5,True
163350.0,246940.43120522035,3078401.184955041,198.5,True
163380.0,246938.5492406828,3078371.2440430727,198.5,True
163410.0,246936.66727614525,3078341.303131105,198.5,True
163440.0,246935.41488827427,3078311.3386741574,198.5,True
163470.0,246933.0877360974,3078281.4599108514,198.035400390625,True
163500.0,246929.82685201342,3078251.637660182,198.0,True
163530.0,246926.56596792946,3078221.8154095127,198.0,True
163560.0,246923.30508384548,3078191.9931588434,200.5643310546875,True
163590.0,246920.0441997615,3078162.170908174,202.69232177734375,True
163620.0,246916.78331567752,3078132.3486575047,203.37164306640625,True
163650.0,246913.52243159353,3078102.526406835,203.23301696777344,True
163680.0,246910.26154750955,3078072.7041561655,203.56903076171875,True
163710.0,246907.00066342557,3078042.881905496,204.59512329101562,True
163740.0,246903.7397793416,3078013.0596548268,205.5609893798828,True
163770.0,246900.4788952576,3077983.2374041574,205.8020782470703,True
163800.0,246897.21801117362,3077953.4151534876,202.45831298828125,True
163830.0,246893.95712708967,3077923.592902818,200.9686737060547,True
163860.0,246890.6962430057,3077893.770652149,199.65809631347656,True
163890.0,246888.5242067045,3077863.893348271,198.46188354492188,True
163920.0,246888.76046633214,3077833.894278595,198.17481994628906,True
163950.0,246889.2801951325,3077803.9061165843,199.59449768066406,True
163980.0,246891.37749052278,3077773.9797423966,201.14923095703125,True
164010.0,246893.96043341878,3077744.091142463,202.24267578125,True
164040.0,246897.81522276287,3077714.376400922,202.2439422607422,True
164070.0,246903.34854971117,3077684.8911114903,199.5166473388672,True
164100.0,246909.18069202758,3077655.4668837953,199.31089782714844,True
164130.0,246912.9091085571,3077625.8138750712,198.00445556640625,True
164160.0,246911.66610122385,3077595.921854378,195.80381774902344,True
164190.0,246907.33259329895,3077566.2702334896,194.95652770996094,True
164220.0,246901.30663311976,3077536.881667619,196.37220764160156,True
164250.0,246895.14959367193,3077507.5221898835,196.97677612304688,True
164280.0,246888.17870387362,3077478.343315755,197.32728576660156,True
164310.0,246880.9973968237,3077449.2167931995,197.5562286376953,True
164340.0,246873.48261260177,3077420.1732393866,197.50881958007812,True
164370.0,246867.7785552714,3077390.749766836,197.4256591796875,True
164400.0,246862.98592239825,3077361.135063222,197.4256591796875,True
164430.0,246860.6327727882,3077331.2302637403,197.4256591796875,True
164460.0,246858.34658201714,3077301.3175017186,197.4256591796875,True
164490.0,246856.0603912461,3077271.404739697,197.4256591796875,True
164520.0,246851.96886456333,3077241.719569643,197.42733764648438,True
164550.0,246846.61309069846,3077212.203501446,197.47288513183594,True
164580.0,246840.48423153066,3077182.8362222854,197.92005920410156,True
164610.0,246832.57490873514,3077153.923927378,199.74473571777344,True
164640.0,246823.86324985727,3077125.216663496,200.340576171875,True
164670.0,246813.60270834624,3077097.0288887303,200.46778869628906,True
164700.0,246802.98596351512,3077068.9871906056,199.9369659423828,True
164730.0,246789.27862048143,3077042.301824823,198.93829345703125,True
164760.0,246777.19620651935,3077014.993545049,198.64453125,True
164790.0,246770.73652135636,3076985.7962989323,198.19802856445312,True
164820.0,246769.05157243487,3076955.843653855,198.18389892578125,True
164850.0,246770.26874224065,3076925.8867019145,198.3379669189453,True
164880.0,246772.06574569028,3076895.9430200094,198.2453155517578,True
164910.0,246774.5892530661,3076866.0493432446,198.0,True
164940.0,246777.11276044196,3076836.1556664794,198.0,True
164970.0,246779.6362678178,3076806.2619897146,198.0,True
165000.0,246782.15977519364,3076776.36831295,198.0,True
165030.0,246784.6832825695,3076746.474636185,198.0,True
165060.0,246787.20678994534,3076716.5809594197,198.0,True
165090.0,246789.5560948966,3076686.675855848,198.0,True
165120.0,246790.9591595335,3076656.7086836486,198.0,True
165150.0,246792.36222417036,3076626.741511449,198.0,True
165180.0,246793.76528880722,3076596.7743392503,198.0,True
165210.0,246795.7396931062,3076566.8457112717,198.0,True
165240.0,246798.37436679465,3076536.9616269697,198.0,True
165270.0,246803.37161063775,3076507.4537432897,198.0,True
165300.0,246810.14899940402,3076478.2293185475,198.0,True
165330.0,246822.53957122174,3076450.9131947323,198.0,True
165360.0,246835.5770143181,3076423.906966007,198.0,True
165390.0,246849.54217677366,3076397.355615051,198.0,True
165420.0,246863.50733922917,3076370.8042640947,198.0,True
165450.0,246877.40511666835,3076344.2176597044,197.743896484375,True
165480.0,246891.2533854626,3076317.605154159,197.5,True
165510.0,246905.10165425684,3076290.9926486136,197.5,True
165540.0,246918.9499230511,3076264.3801430683,197.5,True
165570.0,246932.79819184536,3076237.767637523,197.5,True
165600.0,246946.6464606396,3076211.1551319775,197.5,True
165630.0,246960.13973507457,3076184.3631539783,197.5,True
165660.0,246973.36051244265,3076157.433411206,197.5,True
165690.0,246986.5812898107,3076130.5036684335,197.5,True
165720.0,246999.8020671788,3076103.5739256614,197.5,True
165750.0,247013.02284454685,3076076.6441828893,197.2837371826172,True
165780.0,247026.55016705178,3076049.872787539,197.0,True
165810.0,247040.8601455401,3076023.5056770477,197.0,True
165840.0,247055.17012402837,3075997.138566556,197.0,True
165870.0,247071.26494686244,3075971.8253906756,197.0,True
165900.0,247087.44277325226,3075946.5612276513,196.79400634765625,True
165930.0,247103.72457135073,3075921.368598622,196.79400634765625,True
165960.0,247121.53712318355,3075897.2291496387,196.5,True
165990.0,247139.60120219277,3075873.2860076064,196.5,True
166020.0,247158.69063648244,3075850.143114561,196.5,True
166050.0,247177.74624874257,3075826.9725725628,196.48226928710938,True
166080.0,247196.63128137443,3075803.662584521,196.31556701660156,True
166110.0,247215.5163140063,3075780.3525964795,196.0,True
166140.0,247234.40134663816,3075757.042608438,195.98101806640625,True
166170.0,247253.28637927002,3075733.7326203967,195.80184936523438,True
166200.0,247272.1714119019,3075710.4226323552,195.5,True
166230.0,247291.05644453375,3075687.112644314,195.5,True
166260.0,247309.94147716562,3075663.8026562724,195.5,True
166290.0,247328.82650979745,3075640.4926682306,195.0323944091797,True
166320.0,247347.71154242932,3075617.182680189,195.0323944091797,True
166350.0,247366.59657506118,3075593.8726921477,195.0,True
166380.0,247385.48160769304,3075570.5627041063,195.0,True
166410.0,247404.3666403249,3075547.252716065,194.75457763671875,True
166440.0,247423.25167295677,3075523.9427280235,194.5,True
166470.0,247442.13670558864,3075500.632739982,194.55633544921875,True
166500.0,247461.0217382205,3075477.3227519407,194.5,True
166530.0,247479.90677085237,3075454.012763899,194.25338745117188,True
166560.0,247498.79180348423,3075430.7027758574,194.0,True
166590.0,247517.6768361161,3075407.392787816,194.0,True
166620.0,247536.56186874796,3075384.0827997746,194.81517028808594,True
166650.0,247555.44690137982,3075360.772811733,194.0,True
166680.0,247575.62236022713,3075338.619300684,194.0,True
166710.0,247596.6587518526,3075317.231465823,194.0,True
166740.0,247617.47924514572,3075295.6326913433,194.0,True
166770.0,247641.5950491011,3075278.4223609553,194.0,True
166800.0,247669.67139113662,3075269.0734615913,194.0,True
166830.0,247699.3917513328,3075265.6540234545,194.0,True
166860.0,247729.38151554365,3075266.4376321435,194.0,True
166890.0,247759.32751931724,3075268.111308283,194.0,True
166920.0,247789.24951591177,3075270.273279559,194.0,True
166950.0,247819.17151250626,3075272.435250835,194.0,True
166980.0,247849.14037365597,3075273.758767937,193.98255920410156,True
167010.0,247879.0745937085,3075275.559838061,193.5147705078125,True
167040.0,247908.93101761848,3075278.4913822464,193.5,True
167070.0,247938.78744152843,3075281.4229264315,193.5,True
167100.0,247968.64386543838,3075284.354470616,193.5,True
167130.0,247998.50028934836,3075287.2860148014,193.5,True
167160.0,248028.38178018856,3075289.905277325,193.5,True
167190.0,248058.32353723038,3075291.773748692,193.5,True
167220.0,248088.2652942722,3075293.642220059,193.5,True
167250.0,248118.23351729166,3075294.799955993,193.5,True
167280.0,248148.23131470362,3075295.163481,193.5,True
167310.0,248178.22911211557,3075295.5270060073,193.5,True
167340.0,248208.22601944918,3075295.4749883073,193.5,True
167370.0,248238.22198429218,3075294.9829586977,193.5,True
167400.0,248268.2179491352,3075294.4909290876,193.5,True
167430.0,248298.1600044822,3075292.853069348,193.61550903320312,True
167460.0,248328.06966343892,3075290.526634072,195.6969451904297,True
167490.0,248357.97932239567,3075288.200198796,193.5,True
167520.0,248387.8889813524,3075285.8737635207,193.5,True
167550.0,248417.7986403091,3075283.547328245,193.5,True
167580.0,248447.70829926585,3075281.220892969,193.5,True
167610.0,248477.61795822257,3075278.894457693,193.5,True
167640.0,248507.54510740226,3075276.8109942176,193.5,True
167670.0,248537.47960206773,3075274.8295732317,193.5,True
167700.0,248567.41409673318,3075272.848152246,193.5,True
167730.0,248597.34859139865,3075270.86673126,193.5,True
167760.0,248627.01331436174,3075266.4910028363,193.15170288085938,True
167790.0,248656.6382040254,3075261.761741539,193.0,True
167820.0,248685.72854884522,3075254.4841539133,193.0,True
167850.0,248714.75672003714,3075246.910167034,193.0,True
167880.0,248743.78425849022,3075239.333755531,193.0,True
167910.0,248772.8117876912,3075231.757308574,193.0,True
167940.0,248801.81672026435,3075224.1008366873,193.0,True
167970.0,248830.5199394919,3075215.3758607,193.0,True
168000.0,248859.22315871943,3075206.650884713,193.0,True
168030.0,248887.92637794698,3075197.9259087257,193.0,True
168060.0,248916.6295971745,3075189.2009327384,193.0,True
168090.0,248945.33281640205,3075180.4759567515,193.0,True
168120.0,248973.34956825146,3075169.8310701805,193.0,True
168150.0,249000.74821573857,3075157.634866815,193.0,True
168180.0,249027.86487814083,3075144.801838327,193.0,True
168210.0,249054.98154054309,3075131.96880984,193.0,True
168240.0,249082.09820294534,3075119.1357813524,193.0,True
168270.0,249109.2148653476,3075106.3027528645,192.6870880126953,True
168300.0,249136.33152774986,3075093.469724377,192.5131072998047,True
168330.0,249163.44819015212,3075080.6366958898,192.5,True
168360.0,249190.56485255438,3075067.803667402,192.5,True
168390.0,249217.68151495664,3075054.9706389145,192.5,True
168420.0,249244.7981773589,3075042.137610427,192.5,True
168450.0,249271.91483976116,3075029.3045819397,192.5,True
168480.0,249299.03150216342,3075016.471553452,192.0,True
168510.0,249326.14816456567,3075003.6385249645,192.0,True
168540.0,249353.26482696793,3074990.805496477,192.0,True
168570.0,249380.38148937016,3074977.972467989,192.0,True
168600.0,249407.47354176024,3074965.0904571754,192.0,True
168630.0,249433.955489893,3074950.9941305937,192.0,True
168660.0,249460.43743802578,3074936.8978040125,192.0,True
168690.0,249486.51516407076,3074922.087789094,191.94337463378906,True
168720.0,249512.2229672052,3074906.6246439414,191.5179901123047,True
168750.0,249537.9307703396,3074891.161498789,191.5,True
168780.0,249563.29482305216,3074875.1435854007,191.5,True
168810.0,249588.5852072963,3074859.006780736,191.5,True
168840.0,249613.87559154045,3074842.8699760716,191.5,True
168870.0,249639.1659757846,3074826.733171407,191.5,True
168900.0,249664.45636002874,3074810.596366742,191.5,True
168930.0,249689.74729245767,3074794.4604223147,191.31094360351562,True
168960.0,249715.0562999795,3074778.3528421656,191.31094360351562,True
168990.0,249739.93653535176,3074761.611390774,191.0,True
169020.0,249764.2688924175,3074744.0663014976,191.0,True
169050.0,249787.54393623405,3074725.1382182525,191.0,True
169080.0,249809.0572657931,3074704.265836776,191.0,True
169110.0,249829.4395701841,3074682.27408242,191.0,True
169140.0,249849.1537448066,3074659.6610039263,191.0,True
169170.0,249865.59817081626,3074634.6073250948,190.9989471435547,True
169200.0,249879.42793408548,3074608.11800836,190.51348876953125,True
169230.0,249890.7255797495,3074580.3266336913,190.5,True
169260.0,249902.11837164432,3074552.5805724366,190.5,True
169290.0,249915.60979813608,3074525.7853972884,190.5,True
169320.0,249929.10122462784,3074498.99022214,190.6402130126953,True
169350.0,249942.3602437392,3074472.079343737,190.5,True
169380.0,249958.01163810276,3074446.540140729,190.5,True
169410.0,249975.24411487978,3074422.0584191214,190.5,True
169440.0,249995.6882834559,3074400.1031015143,190.0347137451172,True
169470.0,250016.132452032,3074378.147783907,190.0,True
169500.0,250038.04724876315,3074357.8227126715,190.0,True
169530.0,250061.98569809334,3074339.7409361084,190.0,True
169560.0,250086.0742273735,3074321.876136689,190.0,True
169590.0,250111.43859300812,3074305.855869652,190.0,True
169620.0,250136.80295864274,3074289.835602614,190.0,True
169650.0,250161.0164615063,3074272.21480973,190.0,True
169680.0,250184.27817829436,3074253.270350591,190.0,True
169710.0,250207.33275269603,3074234.078729957,190.0,True
169740.0,250229.9971228794,3074214.4269179394,190.53062438964844,True
169770.0,250251.26990629415,3074193.2892501084,190.0,True
169800.0,250270.87631947815,3074170.622822842,190.0,True
169830.0,250288.24641391792,3074146.163063662,190.0,True
169860.0,250305.49884624098,3074121.620533539,190.0,True
169890.0,250322.65011154817,3074097.006836166,195.544677734375,True
169920.0,250337.72292948357,3074071.084873897,190.86410522460938,True
169950.0,250352.49869243396,3074044.9759323397,189.5423126220703,True
169980.0,250366.01604925565,3074018.2151565063,189.5,True
170010.0,250378.81792453778,3073991.083772663,189.5,True
170040.0,250391.28159497384,3073963.806852196,189.5,True
170070.0,250402.18219505667,3073935.857309841,189.5,True
170100.0,250413.08279513952,3073907.9077674868,189.5,True
170130.0,250423.98339522237,3073879.958225132,189.5,True
170160.0,250435.28849260882,3073852.1765392446,189.5,True
170190.0,250447.37962711434,3073824.7210394973,189.5,True
170220.0,250459.4707616199,3073797.2655397505,189.5,True
170250.0,250471.8347285935,3073769.9368935754,189.5,True
170280.0,250485.03476543006,3073742.99697844,189.5,True
170310.0,250498.23480226658,3073716.0570633044,189.5,True
170340.0,250511.43483910314,3073689.1171481684,189.5,True
170370.0,250527.65358752423,3073663.9005863233,189.5,True
170400.0,250544.14146597093,3073638.8376682107,189.5,True
170430.0,250560.62934441766,3073613.7747500977,189.5,True
170460.0,250577.36703111898,3073588.8783855634,189.5,True
170490.0,250594.16257189665,3073564.0205938276,189.5,True
170520.0,250610.9581126743,3073539.162802092,189.5,True
170550.0,250627.48899535838,3073514.1464405265,189.5,True
170580.0,250641.48537706336,3073487.6115333443,189.5,True
170610.0,250655.48175876835,3073461.076626162,189.5,True
170640.0,250669.00224244577,3073434.3081026506,189.5,True
170670.0,250681.4345231606,3073407.005384906,189.5,True
170700.0,250693.46280954356,3073379.552735454,189.5,True
170730.0,250701.8526529636,3073350.7497750614,189.5,True
170760.0,250710.24249638364,3073321.9468146684,189.5,True
170790.0,250718.63233980368,3073293.143854276,189.3065643310547,True
170820.0,250726.411514194,3073264.1871509636,189.0,True
170850.0,250732.66032751964,3073234.8451617328,189.0,True
170880.0,250738.9091408453,3073205.503172502,189.0,True
170910.0,250745.15795417092,3073176.161183271,189.0,True
170940.0,250751.40676749658,3073146.8191940403,189.0,True
170970.0,250757.6555808222,3073117.4772048094,189.0,True
171000.0,250764.222916439,3073088.2062295275,189.0,True
171030.0,250771.0298447561,3073058.9886709903,189.0,True
171060.0,250777.8367730732,3073029.7711124527,189.0,True
171090.0,250784.5336778351,3073000.5306860586,189.0,True
171120.0,250789.93300990626,3072971.0205655373,189.0,True
171150.0,250795.33234197742,3072941.510445016,189.0,True
171180.0,250800.73167404858,3072912.0003244947,189.0,True
171210.0,250805.9389192574,3072882.4583656914,189.0,True
171240.0,250810.34932516748,3072852.7843312556,189.0,True
171270.0,250814.75973107756,3072823.1102968194,189.0,True
171300.0,250819.17013698764,3072793.4362623836,189.0,True
171330.0,250823.58054289772,3072763.7622279474,188.83740234375,True
171360.0,250827.9909488078,3072734.0881935116,188.5,True
171390.0,250832.40135471788,3072704.4141590754,188.5,True
171420.0,250836.81176062796,3072674.7401246396,188.5,True
171450.0,250841.22216653803,3072645.066090204,188.5,True
171480.0,250845.63193380294,3072615.391960986,188.5,True
171510.0,250850.02969797462,3072585.71605038,188.5,True
171540.0,250854.42746214633,3072556.040139774,188.5,True
171570.0,250858.825226318,3072526.3642291683,188.5,True
171600.0,250863.2229904897,3072496.688318562,188.5,True
171630.0,250866.21601640602,3072466.861900115,188.5,True
171660.0,250868.20503464254,3072436.927909294,188.14724731445312,True
171690.0,250868.69454234885,3072407.1266032523,188.14724731445312,True
171720.0,250861.48014190106,3072378.006980553,188.0,True
171750.0,250849.3150809922,3072350.735089422,188.0,True
171780.0,250835.68639850864,3072324.0094647566,188.0,True
171810.0,250819.18404070797,3072299.01158048,188.0,True
171840.0,250800.53003626334,3072275.575950972,188.0,True
171870.0,250777.70062276837,3072257.1552286637,188.0,True
171900.0,250749.0371961607,3072249.3167200694,188.0,True
171930.0,250719.2359598236,3072249.371457486,188.0,True
171960.0,250689.37418214625,3072252.247954305,188.0,True
171990.0,250659.7453083727,3072256.8691045237,188.0,True
